2026-07-01 21:14:16 | INFO     | trading_bot | Placing LIMIT order: {'symbol': 'BTCUSDT', 'side': <OrderSide.SELL: 'SELL'>, 'order_type': <OrderType.LIMIT: 'LIMIT'>, 'quantity': 0.005, 'price': 68500.0, 'stop_price': None}
2026-07-01 21:14:17 | INFO     | trading_bot | Binance Futures Testnet client initialized successfully
2026-07-01 21:14:17 | INFO     | trading_bot | Sending order request to Binance: {'symbol': 'BTCUSDT', 'side': 'SELL', 'type': 'LIMIT', 'quantity': 0.005, 'price': 68500.0, 'timeInForce': 'GTC'}
2026-07-01 21:14:18 | INFO     | trading_bot | Order response received: {'orderId': 18269020583, 'symbol': 'BTCUSDT', 'status': 'NEW', 'clientOrderId': 'x-Cb7ytekJ4e82851f67e8cc5365a1e7', 'price': '68500.00', 'origQty': '0.0050', 'executedQty': '0.0000', 'cumQty': '0.0000', 'timeInForce': 'GTC', 'type': 'LIMIT', 'reduceOnly': False, 'closePosition': False, 'side': 'SELL', 'positionSide': 'BOTH', 'stopPrice': '0.00', 'workingType': 'CONTRACT_PRICE', 'priceProtect': False, 'origType': 'LIMIT', 'priceMatch': 'NONE', 'selfTradePreventionMode': 'EXPIRE_MAKER', 'goodTillDate': 0, 'updateTime': 1782920657511}
2026-07-01 21:14:18 | INFO     | trading_bot | Order placed successfully: orderId=18269020583
2026-07-02 18:43:18 | INFO     | trading_bot | Placing LIMIT order: {'symbol': 'BTCUSDT', 'side': <OrderSide.SELL: 'SELL'>, 'order_type': <OrderType.LIMIT: 'LIMIT'>, 'quantity': 0.005, 'price': 68500.0, 'stop_price': None}
2026-07-02 18:43:21 | INFO     | trading_bot | Binance Futures Testnet client initialized successfully (timestamp_offset=-1227ms)
2026-07-02 18:43:21 | INFO     | trading_bot | Sending Standard order request to Binance: {'symbol': 'BTCUSDT', 'side': 'SELL', 'type': 'LIMIT', 'quantity': 0.005, 'price': 68500.0, 'timeInForce': 'GTC'}
2026-07-02 18:43:21 | INFO     | trading_bot | Order response received: {'orderId': 18489256599, 'symbol': 'BTCUSDT', 'status': 'NEW', 'clientOrderId': 'x-Cb7ytekJ292fe861a6908f1bd66834', 'price': '68500.00', 'origQty': '0.0050', 'executedQty': '0.0000', 'cumQty': '0.0000', 'timeInForce': 'GTC', 'type': 'LIMIT', 'reduceOnly': False, 'closePosition': False, 'side': 'SELL', 'positionSide': 'BOTH', 'stopPrice': '0.00', 'workingType': 'CONTRACT_PRICE', 'priceProtect': False, 'origType': 'LIMIT', 'priceMatch': 'NONE', 'selfTradePreventionMode': 'EXPIRE_MAKER', 'goodTillDate': 0, 'updateTime': 1782998000445}
2026-07-02 18:43:21 | INFO     | trading_bot | Order placed successfully: orderId=18489256599
